VARNAMES:,ROW,zMIN,zMAX,z,MUDIF,MUDIFERR,MUREF,NFIT,name,sim_num,muopt,muopt_num,fitopt,fitopt_num,ol_ref,w_ref
ROW:,12,0.34260,0.39200,0.36370,0.04750,0.01330,41.44320,137,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,13,0.39200,0.44730,0.42200,0.05180,0.01370,41.82210,147,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,14,0.44730,0.50980,0.47550,0.02760,0.01250,42.12970,190,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,15,0.50980,0.58110,0.54480,-0.00070,0.01170,42.48260,255,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,16,0.58110,0.66360,0.62260,0.01890,0.01180,42.83190,313,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,17,0.66360,0.76050,0.70390,-0.01550,0.01370,43.15470,249,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,18,0.76050,0.87650,0.81040,-0.02760,0.01770,43.52680,208,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,19,0.87650,1.01910,0.93800,-0.02380,0.03020,43.91440,57,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,20,1.01910,1.20000,1.04770,-0.04660,0.04600,44.20840,19,ALL_FIELDS,1,DEFAULT,0,SALT26_cal,7,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,3,0.05240,0.07570,0.06640,-1.67660,0.90650,37.37770,1,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,5,0.10060,0.12730,0.11070,-1.70780,0.53400,38.55450,3,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,6,0.12730,0.15610,0.14440,-1.53450,0.29550,39.17890,10,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,7,0.15610,0.18720,0.17190,-0.00900,0.04160,39.59430,18,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,8,0.18720,0.22090,0.20680,-0.01680,0.03230,40.04090,32,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,9,0.22090,0.25770,0.23640,0.03010,0.02040,40.36680,51,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,10,0.25770,0.29810,0.27810,0.04150,0.01780,40.76850,80,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,11,0.29810,0.34260,0.32340,0.04060,0.01360,41.14620,123,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,12,0.34260,0.39200,0.36390,0.04350,0.01320,41.44400,136,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,13,0.39200,0.44730,0.42200,0.04510,0.01380,41.82210,145,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,14,0.44730,0.50980,0.47520,0.01790,0.01240,42.12800,189,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,15,0.50980,0.58110,0.54470,-0.00480,0.01160,42.48230,255,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,16,0.58110,0.66360,0.62260,0.01110,0.01190,42.83180,309,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,17,0.66360,0.76050,0.70410,-0.01160,0.01390,43.15520,246,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,18,0.76050,0.87650,0.81140,-0.00980,0.01760,43.53010,207,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,19,0.87650,1.01910,0.93940,0.00400,0.03110,43.91850,57,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,20,1.01910,1.20000,1.04630,-0.02000,0.04400,44.20470,19,ALL_FIELDS,1,DEFAULT,0,SALT27_cal,8,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,3,0.05240,0.07570,0.06640,-1.62360,0.90760,37.37770,1,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,5,0.10060,0.12730,0.11060,-1.68680,0.53440,38.55270,3,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,6,0.12730,0.15610,0.14450,-1.53790,0.29570,39.17930,10,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,7,0.15610,0.18720,0.17120,-0.01710,0.04660,39.58480,17,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,8,0.18720,0.22090,0.20690,-0.00680,0.03220,40.04200,32,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,9,0.22090,0.25770,0.23610,0.05000,0.02020,40.36390,52,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,10,0.25770,0.29810,0.27830,0.05960,0.01830,40.77010,77,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,11,0.29810,0.34260,0.32340,0.04410,0.01310,41.14580,131,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,12,0.34260,0.39200,0.36390,0.05000,0.01300,41.44450,135,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,13,0.39200,0.44730,0.42190,0.05330,0.01360,41.82160,146,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,14,0.44730,0.50980,0.47510,0.02550,0.01220,42.12760,190,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,15,0.50980,0.58110,0.54450,-0.00600,0.01150,42.48140,257,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,16,0.58110,0.66360,0.62250,0.00800,0.01190,42.83120,311,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,17,0.66360,0.76050,0.70360,-0.02100,0.01360,43.15350,253,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,18,0.76050,0.87650,0.81180,-0.02420,0.01760,43.53150,210,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,19,0.87650,1.01910,0.93970,0.00080,0.03110,43.91950,58,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,20,1.01910,1.20000,1.04700,-0.01960,0.04510,44.20650,19,ALL_FIELDS,1,DEFAULT,0,SALT28_cal,9,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,3,0.05240,0.07570,0.06640,-1.62880,0.90910,37.37770,1,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,5,0.10060,0.12730,0.11070,-1.69890,0.53490,38.55450,3,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,6,0.12730,0.15610,0.14440,-1.53710,0.29580,39.17910,10,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,7,0.15610,0.18720,0.17120,-0.01680,0.04670,39.58480,17,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,8,0.18720,0.22090,0.20680,-0.00590,0.03240,40.04010,31,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,9,0.22090,0.25770,0.23610,0.05070,0.02040,40.36370,52,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,10,0.25770,0.29810,0.27830,0.06380,0.01830,40.77010,76,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,11,0.29810,0.34260,0.32360,0.04600,0.01330,41.14770,128,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,12,0.34260,0.39200,0.36400,0.04840,0.01310,41.44510,136,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,13,0.39200,0.44730,0.42190,0.04730,0.01340,41.82180,148,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,14,0.44730,0.50980,0.47510,0.02470,0.01230,42.12770,192,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,15,0.50980,0.58110,0.54480,-0.00470,0.01160,42.48290,256,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,16,0.58110,0.66360,0.62220,0.00860,0.01180,42.83000,308,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,17,0.66360,0.76050,0.70470,-0.02440,0.01390,43.15750,249,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,18,0.76050,0.87650,0.81170,-0.01770,0.01730,43.53120,211,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,19,0.87650,1.01910,0.93660,-0.00200,0.03000,43.91070,57,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,20,1.01910,1.20000,1.04750,-0.03780,0.04580,44.20780,18,ALL_FIELDS,1,DEFAULT,0,SALT29_cal,10,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,3,0.05240,0.07570,0.06640,-1.64910,0.90810,37.37770,1,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,5,0.10060,0.12730,0.11070,-1.69560,0.53460,38.55370,3,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,6,0.12730,0.15610,0.14440,-1.53820,0.29580,39.17910,10,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,7,0.15610,0.18720,0.17120,-0.01660,0.04560,39.58500,17,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,8,0.18720,0.22090,0.20680,-0.00940,0.03190,40.04000,32,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,9,0.22090,0.25770,0.23610,0.04070,0.02040,40.36420,51,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,10,0.25770,0.29810,0.27820,0.05150,0.01820,40.76990,77,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,11,0.29810,0.34260,0.32340,0.03880,0.01350,41.14570,122,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,12,0.34260,0.39200,0.36390,0.04500,0.01310,41.44460,135,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,13,0.39200,0.44730,0.42190,0.05150,0.01360,41.82140,146,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,14,0.44730,0.50980,0.47500,0.02240,0.01230,42.12680,190,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,15,0.50980,0.58110,0.54470,-0.00560,0.01150,42.48220,255,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,16,0.58110,0.66360,0.62240,0.01060,0.01180,42.83100,310,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,17,0.66360,0.76050,0.70440,-0.01600,0.01380,43.15660,251,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,18,0.76050,0.87650,0.81130,-0.01350,0.01750,43.52970,209,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,19,0.87650,1.01910,0.93850,-0.00510,0.03100,43.91590,57,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,20,1.01910,1.20000,1.05240,-0.03510,0.04560,44.22020,19,ALL_FIELDS,1,DEFAULT,0,MWEBV,11,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,3,0.05240,0.07570,0.06640,-1.64410,0.90590,37.37770,1,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,5,0.10060,0.12730,0.11070,-1.69180,0.53410,38.55410,3,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,6,0.12730,0.15610,0.14440,-1.53770,0.29570,39.17910,10,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,7,0.15610,0.18720,0.17120,-0.01670,0.04650,39.58450,17,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,8,0.18720,0.22090,0.20690,-0.00950,0.03250,40.04190,32,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,9,0.22090,0.25770,0.23610,0.04270,0.02050,40.36400,51,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,10,0.25770,0.29810,0.27820,0.05370,0.01830,40.76940,77,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,11,0.29810,0.34260,0.32320,0.04250,0.01360,41.14480,123,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,12,0.34260,0.39200,0.36400,0.04740,0.01320,41.44460,135,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,13,0.39200,0.44730,0.42190,0.05260,0.01360,41.82160,146,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,14,0.44730,0.50980,0.47530,0.02470,0.01230,42.12830,190,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,15,0.50980,0.58110,0.54460,-0.00410,0.01160,42.48160,256,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,16,0.58110,0.66360,0.62230,0.00970,0.01180,42.83040,315,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,17,0.66360,0.76050,0.70430,-0.02060,0.01380,43.15600,251,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,18,0.76050,0.87650,0.81130,-0.01510,0.01750,43.52970,210,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,19,0.87650,1.01910,0.93960,-0.01070,0.03100,43.91910,57,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,20,1.01910,1.20000,1.04670,-0.03410,0.04620,44.20580,19,ALL_FIELDS,1,DEFAULT,0,HST_cal,12,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,3,0.05240,0.07570,0.06640,-1.63940,0.90470,37.37770,1,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,5,0.10060,0.12730,0.11070,-1.68860,0.53350,38.55400,3,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,6,0.12730,0.15610,0.14440,-1.53770,0.29540,39.17870,10,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,7,0.15610,0.18720,0.17130,-0.01990,0.04570,39.58510,17,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,8,0.18720,0.22090,0.20690,-0.00950,0.03220,40.04180,32,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,9,0.22090,0.25770,0.23610,0.04260,0.02040,40.36440,51,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,10,0.25770,0.29810,0.27810,0.05270,0.01810,40.76900,77,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,11,0.29810,0.34260,0.32330,0.04000,0.01350,41.14570,122,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,12,0.34260,0.39200,0.36400,0.04630,0.01310,41.44480,135,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,13,0.39200,0.44730,0.42190,0.04780,0.01360,41.82140,145,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,14,0.44730,0.50980,0.47520,0.02250,0.01220,42.12780,190,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,15,0.50980,0.58110,0.54450,-0.00480,0.01150,42.48150,256,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,16,0.58110,0.66360,0.62240,0.01430,0.01180,42.83090,312,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,17,0.66360,0.76050,0.70410,-0.01820,0.01370,43.15550,249,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,18,0.76050,0.87650,0.81090,-0.01590,0.01750,43.52860,209,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,19,0.87650,1.01910,0.93780,-0.01220,0.03020,43.91400,57,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,20,1.01910,1.20000,1.04840,-0.02900,0.04670,44.21010,19,ALL_FIELDS,1,DEFAULT,0,VPEC,13,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,3,0.05240,0.07570,0.06640,-1.68060,0.90420,37.37770,1,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,5,0.10060,0.12730,0.11070,-1.71580,0.53720,38.55480,3,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,6,0.12730,0.15610,0.14440,-1.52620,0.29860,39.17780,10,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,7,0.15610,0.18720,0.17100,-0.04370,0.04560,39.58110,17,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,8,0.18720,0.22090,0.20710,0.01610,0.03270,40.04430,32,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,9,0.22090,0.25770,0.23620,0.05620,0.01960,40.36490,51,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,10,0.25770,0.29810,0.27820,0.04790,0.01770,40.76960,77,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,11,0.29810,0.34260,0.32220,0.05540,0.01340,41.13700,124,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,12,0.34260,0.39200,0.36370,0.05240,0.01410,41.44260,130,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,13,0.39200,0.44730,0.42150,0.04450,0.01500,41.81950,135,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,14,0.44730,0.50980,0.47470,0.03470,0.01350,42.12550,187,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,15,0.50980,0.58110,0.54510,0.00260,0.01380,42.48440,234,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,16,0.58110,0.66360,0.62070,0.00950,0.01350,42.82380,287,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,17,0.66360,0.76050,0.70080,-0.03270,0.01720,43.14290,230,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,18,0.76050,0.87650,0.81120,-0.03320,0.02490,43.52940,153,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,19,0.87650,1.01910,0.93240,-0.02250,0.04680,43.89870,34,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,20,1.01910,1.20000,1.04580,-0.09060,0.11590,44.20340,4,ALL_FIELDS,1,DEFAULT,0,TESTnozband,14,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,3,0.05240,0.07570,0.06640,-1.65660,0.90660,37.37770,1,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,5,0.10060,0.12730,0.11070,-1.70250,0.53390,38.55380,3,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,6,0.12730,0.15610,0.14450,-1.54240,0.29540,39.18030,10,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,7,0.15610,0.18720,0.17130,-0.01980,0.04530,39.58500,17,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,8,0.18720,0.22090,0.20710,-0.01190,0.03210,40.04370,31,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,9,0.22090,0.25770,0.23610,0.03830,0.02040,40.36430,51,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,10,0.25770,0.29810,0.27770,0.05240,0.01770,40.76520,78,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,11,0.29810,0.34260,0.32350,0.04170,0.01360,41.14670,121,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,12,0.34260,0.39200,0.36380,0.04580,0.01320,41.44350,134,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,13,0.39200,0.44730,0.42190,0.04750,0.01350,41.82150,147,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,14,0.44730,0.50980,0.47520,0.02350,0.01230,42.12790,191,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,15,0.50980,0.58110,0.54450,-0.00380,0.01140,42.48120,259,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,16,0.58110,0.66360,0.62200,0.00830,0.01180,42.82940,311,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,17,0.66360,0.76050,0.70430,-0.01730,0.01390,43.15610,248,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,18,0.76050,0.87650,0.81100,-0.01080,0.01760,43.52870,209,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,19,0.87650,1.01910,0.93780,-0.00690,0.03030,43.91400,57,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,20,1.01910,1.20000,1.04840,-0.02430,0.04690,44.21010,19,ALL_FIELDS,1,DEFAULT,0,DES_ZP_g_survcal,15,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,3,0.05240,0.07570,0.06640,-1.62040,0.90700,37.37770,1,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,4,0.07570,0.10060,0.08980,0.00000,999.00000,38.06820,0,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,5,0.10060,0.12730,0.10700,-1.88880,0.65100,38.47550,2,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,6,0.12730,0.15610,0.14480,-1.57040,0.28190,39.18490,11,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,7,0.15610,0.18720,0.17120,-0.00970,0.04600,39.58500,17,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,8,0.18720,0.22090,0.20670,-0.00470,0.03230,40.03980,31,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,9,0.22090,0.25770,0.23640,0.04480,0.02000,40.36700,52,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,10,0.25770,0.29810,0.27790,0.05180,0.01800,40.76700,78,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,11,0.29810,0.34260,0.32350,0.04060,0.01340,41.14710,123,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,12,0.34260,0.39200,0.36390,0.04620,0.01310,41.44420,136,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,13,0.39200,0.44730,0.42200,0.04880,0.01360,41.82210,146,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,14,0.44730,0.50980,0.47510,0.02130,0.01220,42.12720,190,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,15,0.50980,0.58110,0.54470,-0.00630,0.01150,42.48230,256,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,16,0.58110,0.66360,0.62270,0.01170,0.01180,42.83240,310,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,17,0.66360,0.76050,0.70430,-0.01640,0.01390,43.15620,248,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,18,0.76050,0.87650,0.81180,-0.01320,0.01730,43.53150,212,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,19,0.87650,1.01910,0.93810,-0.00720,0.03060,43.91490,57,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,20,1.01910,1.20000,1.04900,-0.03050,0.04570,44.21150,19,ALL_FIELDS,1,DEFAULT,0,DES_ZP_r_survcal,16,,
ROW:,1,0.01000,0.03050,0.02030,0.00000,999.00000,34.72700,0,ALL_FIELDS,1,DEFAULT,0,DES_ZP_i_survcal,17,,
ROW:,2,0.03050,0.05240,0.04150,0.00000,999.00000,36.31560,0,ALL_FIELDS,1,DEFAULT,0,DES_ZP_i_survcal,17,,
